sv.mmg.nss.fxp.nss.fxp.evmout.evmout_regs.evmo_rx_recir_credit_per_path2,0x293e9190
sv.mmg.nss.fxp.nss.fxp.evmout.evmout_regs.evmo_rx_recir_credit_per_path3,0x293e9198
sv.mmg.nss.fxp.nss.fxp.evmout.evmout_regs.evmo_rx_recir_credit_per_path4,0x293e91a0
sv.mmg.nss.fxp.nss.fxp.evmout.evmout_regs.evmo_rx_recir_credit_per_path5,0x293e91a8
sv.mmg.nss.fxp.nss.fxp.evmout.evmout_regs.evmo_rx_recir_credit_per_path6,0x293e91b0
sv.mmg.nss.fxp.nss.fxp.evmout.evmout_regs.evmo_rx_recir_credit_shared,0x293e91c0
sv.mmg.nss.fxp.nss.fxp.evmout.evmout_regs.evmo_max_credit,0x293fc948
sv.mmg.nss.fxp.nss.fxp.cnt_gen2.cnt_regs.cnt_flow_bank_arb_credit_dbg0,0x29729a00
sv.mmg.nss.fxp.nss.fxp.cnt_gen2.cnt_regs.cnt_flow_bank_arb_credit_dbg1,0x29729a08
sv.mmg.nss.fxp.nss.fxp.cnt_gen2.cnt_regs.cnt_flow_bank_arb_credit_dbg2,0x29729a10
sv.mmg.nss.fxp.nss.fxp.cnt_gen2.cnt_regs.cnt_flow_bank_arb_credit_dbg4,0x29729a20
sv.mmg.nss.fxp.nss.fxp.cnt_gen2.cnt_regs.cnt_flow_bank_arb_credit_dbg5,0x29729a28
sv.mmg.nss.fxp.nss.fxp.cnt_gen2.cnt_regs.cnt_flow_bank_arb_credit_dbg6,0x29729a30
sv.mmg.nss.fxp.nss.fxp.cnt_gen2.cnt_regs.cnt_flow_bank_arb_credit_dbg7,0x29729a38
sv.mmg.nss.fxp.nss.fxp.cnt_gen2.cnt_regs.cnt_flow_bank_arb_credit_dbg8,0x29729a40
sv.mmg.nss.fxp.nss.fxp.cnt_gen2.cnt_regs.cnt_flow_bank_arb_credit_dbg9,0x29729a48
